"ช่วงนี้ทั้งขาแช่ง ขาเชียร์ ไม่มีใครกล้าออกตัว
แรงแล้ว เดี๋ยวโดน #save 😆😆

ปล.วีคหน้าอภิปรายนโยบายแถมด้วยเรื่อง
คุณสมบัตินายกฯอีก ระวังหน่อยก็ดีครับ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ประมาณว่า
มาทุกสาย,ทุกแนวเหรอฮะ🤣",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ก่อนอื่นต้องขอบอกก่อนเลยนะครับว่าผมเป็นแค่เด็ก ม.3 อายุ15ปี นะครับ
คือผมอยากหาเงินครับฐานะที่บ้านก็ไม่ดีนักเท่าไหร่เลยอยากจะทำงานหาเงินครับ
วันๆผมต้องขับรถไปโรงเรียน10กว่ากิโล
แล้วก็ยังต้องซ้อมบอลขับรถเกือบข้ามจังหวัด
ก็ต้องมีค่าน้ำมันและอย่างอื่นในการเรียนมากมายและสิ่งของที่อยากได้แต่ก็ไม่อยากขอเงินแม่เพราะไม่อยากให้เป็นภาระและที่บ้านฐานะก็ไม่ค่อยดีที่บ้านก็พอจะมีคอมเก่ากับมือถือที่พอใช้ได้อยู่เลยอยากจะหางานทำอะครับที่ได้เงินจริงแน่นอนจึงอยากจะขอให้ช่วยหางานทำหาเงินให้ทีครับหรือใครมีงานอะไรให้ทำก็คอมเมนท์ไว้นะครับ",1,,,,,,,,,,,,,,,,,,,,,,,,,
ขอบคุณครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
ขอบคุณครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"เอาจริงๆมันหางานทำยากมากนะเด็กมัธยม แนะนำให้ทำตอนปิดเทอมจะมีโอกาสมากกว่า พี่เคยเป็นเด็กเสิร์ฟร้านสเต็ก วันละ 150 ไม่รวมทิป พี่ทำแค่ว่ามันว่างเลยอยากทำ ส่วนเรื่องอยากได้ของที่ใช้เงินตัวเอง คงแนะนำให้เก็บเงินจากค่าขนม พี่เริ่มเก็บเงินเป็นจริงๆก็ตอน ม.4 ซื้อโทรศัพท์ให้ตัวเอง 13,000 ห่อข้าวไปกินที่โรงเรียน น้ำก็กรอกจากที่บ้านไปกิน เท่ากับเก็บเงินค่าขนมเต็มหน่วยเลย ทำแบบนี้ครึ่งปี ก็มีของที่เด็กคนนึงอยากได้ด้วยตัวเองแล้ว สู้ๆนะ อดออมเอาง่ายที่สุดนะ",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ลองไปสมัครเสริฟ ล้างจาน ตามร้านอาหารดู
ต่างจังหวัดหางานยากหน่อย",-1,,,,,,,,,,,,,,,,,,,,,,,,,
Lineman grabbike lalamove get,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ค่อยๆคิด ค่อยๆทำ หารายได้พิเศษ ต่อยอดๆๆ เรียนรู้ศึกษาหาข้อมูลการทำธุรกิจ การลงทุน ที่สำคัญให้เข้าเราใจเรื่องเงิน""  (ทุกวันนี้ข้อมูลหาง่ายฟรี) เลือกทางใดทางหนึ่งสิ่งที่รักสิ่งที่ชอบและถนัด   ช่วงแรกๆเราต้องทุ่มเทอดทนลำบาก  ไม่ต้องสนใจอายุ ลุย!!เลยสู้ๆๆ""",1,,,,,,,,,,,,,,,,,,,,,,,,,
"โดนยึดรถ แล้วโทรหาฝ่ายกฎหมาย เขาบอกให้ จ่ายปิดยอดทั้งหมด แล้วก็เอาใบผิดไปรับรถที่ลาน นนทบุรี 
ตรงนี้คิดว่าผมจะได้รถคืนตามที่เขาบอกหรือเปล่า หรือมีการตุกติก ไม่ให้รถ กังวลมาก ถ้าไปจ่ายแล้วไม่ได้รถคืน ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
จ่ายหมด ไม่ได้รถ ก็ สคบ.,-1,,,,,,,,,,,,,,,,,,,,,,,,,
ถ้าจ่ายหมดได้รถคืน 100% ครับ ผมเคยไปปิดให้ลูกค้าครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
ได้คืนอยู่ค่ะ ถ้าจ่ายหมด เค้าอยากได้เงินมากกว่ารถ,1,,,,,,,,,,,,,,,,,,,,,,,,,
ไม่มีปัญหาหรอกครับ เขาทำธุรกิจถูกต้อง เขาได้เงินแล้ว เขาไม่เก็บรถไว้ให้เปลืองที่จอดหรอกครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
จ่ายหมดแล้ว ก็ไม่ต้องกลัวใครครับ เค้ายึกยักไม่ได้หรอก ปัญหาคือ จ่ายหมด มีค่าอะไรตามมาไหม,1,,,,,,,,,,,,,,,,,,,,,,,,,
ไม่ได้มีแต่ค่างวด จะมีค่าอื่น ๆ อีก เช็คให้ดี,1,,,,,,,,,,,,,,,,,,,,,,,,,
เขาบอกเป็นลานประมูล ประมาณนี้ ครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
"โดนยึดรถ แล้วโทรหาฝ่ายกฎหมาย เขาบอกให้ จ่ายปิดยอดทั้งหมด แล้วก็เอาใบผิดไปรับรถที่ลาน นนทบุรี 
ตรงนี้คิดว่าผมจะได้รถคืนตามที่เขาบอกหรือเปล่า หรือมีการตุกติก ไม่ให้รถ กังวลมาก ถ้าไปจ่ายแล้วไม่ได้รถคืน

รถยึดไฟแนนท์ไม่ได้เก็บรถเอง รถฝากโกดัง
จ่ายเงินเรียบร้อยไฟแนนท์ออกหลักฐานก็เอามายื่นที่โกดัง รับรถคืน
ไม่น่ามีการตุกติกเมื่อจ่ายเงินเสร็จไฟแนนท์ก็ต้องมีแจ้งไปที่โกดังทราบ

รับรถคืนที่ลาน นนฯ  บ. สากล ?",-1,,,,,,,,,,,,,,,,,,,,,,,,,
ตามความเห็น 3,1,,,,,,,,,,,,,,,,,,,,,,,,,
"50 / 50 ครับ
เผื่อเสียเวลาไปด้วยน่ะครับ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"สมัครบัตรและยื่นเอกสาร ที่สาขาของธนาคาร สืบเนื่องมาจากเราไปขอเสตรทเม้น พนักงานเลยชวนให้ทำบัตรเครดิต อะเคร เห็นว่าอนุมัติไว เลยลองยื่นดู ตั้งแต่วันที่ 8/7/62 จนถึงวันนี้ วันที่ 19/7/62 ไม่มีการติดต่อจากธนาคารเรื่องเอกสารหรือ ความคืบหน้าใดๆจากทางธนาคารเลย คอลเซนเตอร์ ไม่สามารถเชคข้อมูลได้ ส่งทางเพจของธนาคารแจ้งให้รอผล โดยที่ระยะเวลา2อาทิตย์ ทางแบงค์ควรโทรมาแจ้งความคืบหน้าเหมือนบัตรอื่นๆปะ sms หรืออิเมลล แจ้งผลการสมัคร หรือดำเนินการก็ได้ปะ หรือ นี่เป็นปกติของแบงค์นี้อยู่แล้ว
(ไม่ได้โทรหา จนท สาขา ที่ไปยื่นเอกสาร เนื่องจากไม่มีเบอร์ และไม่มีเวลาเข้าไปสอบถามด้วย  แต่กะว่าถ้าครบเดือนก็ว่าจะลองติดต่อดู) ",1,,,,,,,,,,,,,,,,,,,,,,,,,
รวมเสา อาทิตย์นะsmsมาตอน12.01,1,,,,,,,,,,,,,,,,,,,,,,,,,
"2-4 อ้าวทำไมว้าาาา ของเรามี  งง,, แป๊ป",-1,,,,,,,,,,,,,,,,,,,,,,,,,
รอวันที่ 8 เดือน 8 ครับ น่าจะรู้ผล,1,,,,,,,,,,,,,,,,,,,,,,,,,
ของเรา13วันนะ,1,,,,,,,,,,,,,,,,,,,,,,,,,
รวม เสาร -ทิต และวันหยุดตั่งต่างใช่ไหมคะ 13วัน,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ของธนาคารกรุงเทพ ไม่มีแจ้งผลทางไหนเลย ต้องโทรถามเอง
ใช้เวลาตั้งแต่สมัคร จนถึงฟังผล 18 วัน",-1,,,,,,,,,,,,,,,,,,,,,,,,,
โทรคอลเซนเตอร์ ไม่สามารถเชคข้อมุลได้ค่ะ 🥺,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ระยะเวลา 13วัน ถึงมี จนท ติดต่อมา หรือว่าอนุมัติคะ
แก้ไขข้อความเมื่อ 19 กรกฎาคม เวลา 20:49 น.",1,,,,,,,,,,,,,,,,,,,,,,,,,
คือระยะเวลา 1เดือนเลยใช่ไหมอะ 🥺,-1,,,,,,,,,,,,,,,,,,,,,,,,,
สามเดือน...ดีนะที่ไม่ได้ตั้งตาคอยเลยไม่รู้สึกว่ามันนานหรือไม่?,1,,,,,,,,,,,,,,,,,,,,,,,,,
ถามทางสาขาที่ยื่นเอกสาร ให้เค้าตามให้สิครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
ผมเคย 3 เดือน กับบัตร Airasia ครับ พนักงานบอกวาา คนแห่มาสมัครเยอะมาก,1,,,,,,,,,,,,,,,,,,,,,,,,,
มีแจ้งทาง SMSจร้า สุดหล่อ,1,,,,,,,,,,,,,,,,,,,,,,,,,
ของเค้าไม่มีเลย ต้องโทรตามเอง,-1,,,,,,,,,,,,,,,,,,,,,,,,,
ของเราประมาณอาทิตย์นึง ถ้ามีจนท.โทรเช็คก่อน แล้วพออนุมัติของเรามีจนท. โทรมา ได้สองบัตร เรายื่นแค่ใบเดียวนะเบยเอาสองบัตรก็สองให้เราเลือก,1,,,,,,,,,,,,,,,,,,,,,,,,,
เราจะลองสอบถามที่สาขานะ แล้วจะอัพเดรต ที่ไม่โทรแต่แรก เพราะคิดว่าอาจติดวันหยุด และกลัวจะหาว่าเร่ง เลยกะจะรอให้ครบ2อาทิต แล้วค่อยตาม แต่แบงค์อื่นที่ยื่นทีหลังติดต่อ รออนุมัติบัตรหมดแล้ว ยกเว้นแบงค์กรุงเทพ ที่ไม่มีการติดต่อใดๆเลย,-1,,,,,,,,,,,,,,,,,,,,,,,,,
2เดือนค่ะ เรายื่น มิย อนุมัติ กค จนลืม,-1,,,,,,,,,,,,,,,,,,,,,,,,,
ตอนนี้เราไม่ตามละค่ะ เพราะยื่นกรุงเทพ  ktc กับ กรุงศรี kfc พร้อมกันอนุมัติทั้ง2บัตร ถ้า กรุงเทพไม่ได้ เราก็คงไม่ตามเรื่องละ ได้ก็ได้ ไม่ได้ก็ไม่เปนไรเพราะนานแบบเราจะลืมละ 😂,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"สวัสดีครับคุณ สมาชิกหมายเลข 3875674  ทาง KTC ขอทราบข้อมูลเพิ่มเติม (ผ่านช่องทาง หลังไมค์) เพื่อประสานงานตรวจสอบ ดังนี้ครับ

1.ชื่อ-นามสกุล
2.หมายเลขบัตรประชาชน
3.หมายเลขโทรศัพท์มือถือ
4.ช่องทางที่ส่งเอกสาร เช่น ธนาคาร-สาขา / ไปรษณีย์-ขอทราบรหัสการจัดส่ง / ส่งผ่าน Sale-ขอทราบชื่อ-นามสกุล หมายเลขโทรศัพท์ของ Sale เป็นต้น
5.ผลิตภัณฑ์ที่สมัครเป็นบัตรเครดิตหรือบัตรกดเงินสด
6.วันที่ยื่นเอกสารสมัครบัตรครับ",1,,,,,,,,,,,,,,,,,,,,,,,,,
,undefined,,,,,,,,,,,,,,,,,,,,,,,,,
กำไรบริษัท ตกหรือเปล่า,-1,,,,,,,,,,,,,,,,,,,,,,,,,
กิจการกำไรดี แต่ข่าวไม่ดี ราคาก็ตกได้ครับ ก็เป็นโอกาสซื้อของคนเห็นโอกาส,-1,,,,,,,,,,,,,,,,,,,,,,,,,
ไม่ทราบเหมือนกันครับ   แต่ว่าถ้าหุ้นตก ก็แสดงว่ากิจการแย่ ขายของไม่ดี ไม่ใช่เหรอครับ ก็คงขาดทุน   ปีก่อนหุ้นละประมาณ 3. 8  บาทตอนนี้เหลือ 2.8 แล้ว,-1,,,,,,,,,,,,,,,,,,,,,,,,,
กำไรบริษัท กับ ราคาหุ้น มันไม่เกี่ยวกันสักเท่าไหร่นักหรอก ถ้ายังกำไรดี ไม่มีปัญหาอะไร ก็ปันผลต่อหุ้นเท่าเดิม หรือบางบริษัทอาจจะปันในอัตรา%เท่าเดิม,1,,,,,,,,,,,,,,,,,,,,,,,,,
เงินปันผลที่บริษัทจ่าย ไม่ได้ดูจากราคาหุ้น แต่ดูจากผลกำไรของบริษัท,1,,,,,,,,,,,,,,,,,,,,,,,,,
บอกชื่อหุ้นมาเลยครับ จะได้ช่วยดูและอธิบายให้,1,,,,,,,,,,,,,,,,,,,,,,,,,
หุ้น ASP เอเซียพลัสครับ  ผมไม่รู้เรื่องหุ้นเลยครับ,1,,,,,,,,,,,,,,,,,,,,,,,,,
ธุรกิจโบรคเป็นธุรกิจตะวันตกดิน การแข่งขันสูงขึ้นเรื่อยๆ ไม่มีผู้ชนะเด็ดขาด รายได้กำไรไม่แน่นอน คาดเดาได้ยาก ไม่เหมาะสำหรับถือยาว,1,,,,,,,,,,,,,,,,,,,,,,,,,
หุ้นตัวนี้ผมถืออยู่ หุ้นดีเขาให้ถือ หุ้นเน่าเขาให้ขาย คุณซื้อมาไม่รู้หรอว่าหุ้นดีหรือหุ้นเน่า,-1,,,,,,,,,,,,,,,,,,,,,,,,,
นึกถึง ifec เลย ปันผลต่อเนื่องโครตดี เคยอยากจะซื้อแต่มีเม้นท์ในพันทิปบอกขายที่ดินมาจ่ายปันผล ไม่ได้มาจากกำไรในการทำธุรกิจ เลยไม่ได้ซื้อ สุดท้ายก็อย่างที่เห็น,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ให้นึกถึงธรรมชาติ ห่านทองคำยังออกไข่ทองคำได้เหมือนเดิมแต่มีคนมาขายให้ถูกๆจะเอาไหม?
หรืออาจมีคนแกล้งเขย่าบอกว่าห่านตัวนี้อาจป่วยไม่ออกไข่หรือออกไข่ไม่ได้ราคา คุณจะขายห่านทองคำตามเขาไหม?
ลองคิดดูว่าห่านราคา10บาทออกไข่ได้1บาทเท่ากับ10%
ถ้ามีคนขายถูกกว่า10บาทและยังออกไข่ได้1บาทเหมือนเดิมเท่ากับได้มากกว่า10%
คิดว่าราคาห่านจะขึ้นหรือลง?
ปล.เวลาจะเข้าข้างนักลงทุนไม่ใช่นักพนัน",1,,,,,,,,,,,,,,,,,,,,,,,,,
บางบริษัท กำไรไม่สม่ำเสมอ เป็นเพราะลักษณะธุรกิจเค้าเป็นอย่างนั้น  แต่มีกำไรสะสมเยอะ เค้าก็บริหารโดยเอามาทยอยจ่าย ทุกๆๆครึ่งปี เฉลี่ย8-10% ต่อปี,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ราคาหุ้นตกเนื่องกำไรของ Q1 2562 ลดลงเมื่อเทียบกับ Q1 2561 ค่อนข้างมาก
กำไรของ Q2 2562 จะประกาศพร้อมประกาศปันผลกลางปี ประมาณกลางเดือน ส.ค.

ถ้ากำไรของ Q2 2562 ไม่ลดลงไปกว่า Q2 2561 ก็ยังมีโอกาสได้ปันผล 0.1 บาทต่อหุ้น จ่ายปันผลประมาณ 10 ก.ย.
แต่ถ้ากำไรลดลง ก็จะได้ปันผลลดลงไปบ้าง
ราคาหุ้นสะท้อนให้เห็นว่ากำไรของบริษัทมีแนวโน้มลดลงเรื่อยๆ เพราะธุกิจที่ทำอยู่มีการแข่งขันลดราคากัน

ผมเดาว่าปันผลกลางปีจะอยู่ในช่วง 0.08 - 0.10 บาทต่อหุ้น (วันที่ 14 ส.ค. จะเฉลยคำตอบ)",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ถ้าหวังปันผลดีๆก็ถือต่อ  แต่ถ้าขี้หดก็ขายไป ชื้อหุ้นไม่รู้จักหุ้นซื้อเพราะอะไร ก็ขายเพราะอันนั้นงัย คุณขายไปก็มีคนซื้อต่อ ปันผลยังดี จ่ายจากกำไรสุทธิ คิดจะเก็บหุ้นปันผลดีๆใจมันต้องนิ่ง

ปล ผมมีหุ้นนะ",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ผมเจอแต่จ่ายปันผลลดลงเพราะกำไรลด

กำไรลดเพราะภาวะเศรษฐกิจตอนนี้แย่

หรือธุรกิจกำลังมีแนวโน้มแย่ลง",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ตอนนี้เรียนอยู่คณะวิศวกรรมศาสตร์ สาขาวิศวกรรมไฟฟ้า พึ่งปี1ค่ะ อยากทราบว่า
1. ตอนนี้เศรษฐกิจในประเทศแย่จริงมั้ยคะเพราะเห็นในโซเชียลบอกว่าแย่มากให้ใช้จ่ายอย่างประหยัด บางบริษัทก็เริ่มปิดตัว/เลิกจ้างงาน ค่าเงินแข็งตัวบ้าง ถ้าแย่นี้แย่ขนาดไหนคะ(แย่มาก/แย่น้อย) แล้วแน้วโน้มเศรษฐกิจไทยในอนาคตจะเป็นยังไงบ้างคะ?
2. หลังเรียนจบจะมีงานทำมั้ยคะ  เพราะกลัวมากๆว่าจบไปจะหางานทำไม่ได้ถ้าเศรษฐกิจแย่

ขอบคุณล่วงหน้าสำหรับทุกความคิดเห็นที่เข้ามาตอบนะคะ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ใจเย็นๆ เพิ่งปี 1
ยิ่งวิศวะด้วย .. คงตกงานยากกว่าสายอื่น
เรื่องศก. ขอไม่ออกความเห็นดีกว่า",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ตัวชี้วัดสำหรับคุณคือไปขอดูจำนวน นศ. ป. โท ใน สาขา/ภาควิชา ที่คุณกำลังเรียนอยู่ย้อนหลังซัก 3 ปี ถ้ามันน้อยมากๆแสดงว่าเศรษฐกิจดี (เงินเดือน ป. โทจบใหม่น้อยกว่าของ ป. ตรีประสบการณ์ 2 ปี) ถ้าคนเรียนกันพรึบแสดงว่าเศรษฐกิจแย่ (วิธีที่เอาตัวรอดของคนตกงานที่ effective ที่สุดคือ ขอเงินพ่อแม่เรียนต่อ)

social network อย่าไปเอาอะไรกับมันมาก ได้แค่ความบันเทิง",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"สายน้องถ้าเก่งจริงยังไงก็มีงาน บริษัทดีจ่ายหนักพร้อมรับคนเก่งเสมอ

แต่ถ้าจบมาไม่มีจุดเด่นจุดขายอะไรก็ลำบากหน่อยนะ อันนี้เป็นทุกสายอาชีพล่ะ",1,,,,,,,,,,,,,,,,,,,,,,,,,
หาความรู้ให้มาก คิดว่าเก่งเเล้วมีเก่ง กว่า,1,,,,,,,,,,,,,,,,,,,,,,,,,
"จะตกงานหรือไม่ ขึ้นอยู่กับความสามารถที่จะแข่งขันกับผู้อื่นครับ
ถ้ามีความสามารถเหนือกว่าผู้อื่นก็ย่อมได้งานแน่นอน",1,,,,,,,,,,,,,,,,,,,,,,,,,
"6-4
หากินกับต่างชาตินะครับปี  57
-58 ยังดีอยู่ สามปีหลังนี่ ยิดตกลง  70-80% เลย",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ผมนี่ตกงานตั้งแต่เรียนจบมาแล้วละครับ
แล้วคิดว่าเศรษฐกิจ ดีไหมละครับ",-1,,,,,,,,,,,,,,,,,,,,,,,,,
"เรียนให้จบ ระหว่างนั้นมองลู่ทาง หาข้อมูลบริษัทดีๆไว้

จบมาจะได้ไปถูกทาง ไม่ไขว้เขว

ถ้าอยากหาอะไรทำเองก็คิดแต่เนิ่นๆ สำรวจตลาด เก็บข้อมูลไว้",1,,,,,,,,,,,,,,,,,,,,,,,,,
"มนุษย์เงินเดือน
อาจไม่ใช่คำตอบ
ของตัวเรานะ
ลองหาดูดีๆ",1,,,,,,,,,,,,,,,,,,,,,,,,,
จบวิศว ต้องไปหางานแถวนิคมอุตฯ  อย่าอยู่ กทม,1,,,,,,,,,,,,,,,,,,,,,,,,,
"ผู้หญิงคนที่ทำงานไปสอบเข้ากฟภ.กัน4,5แล้ว",1,,,,,,,,,,,,,,,,,,,,,,,,,
เรียน ภาษาเพิ่ม ทั้ง จีน อังกฤษ ให้เก่ง รับรอง งานตรึม,1,,,,,,,,,,,,,,,,,,,,,,,,,
ญ จบวิศวะ น่าจะยาก ลองย้ายสาขา ที่เหมาะกับ ญ ดีกว่าไหม,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ไฟฟ้า เครื่องกล เคมี
หางานง่ายที่สุดแล้ว(ถ้าเรียนจนจบได้อ่ะนะ)",1,,,,,,,,,,,,,,,,,,,,,,,,,
"วิศวกรหญิง เหมาะที่จะทำงานด้านวิศวกรรมไฟฟ้าสื่อสาร (ระบบเครือข่าย อนาคต 5G 6G)
ผมพอรู้จักเจ้าของธุรกิจ และวิศวกรหญิง ที่รับทำงานด้านเครือข่ายให้กับบริษัทเครือข่ายมือถือ อยู่บ้าง
สิ่งสำคัญที่ควบคู่กับความรู้ด้านวิศวกรรมก็คือความสามารถด้านภาษาอังกฤษ แต่อนาคตภาษจีนก็เริ่มมีความสำคัญมากขึ้น",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ผมว่าตั้งแต่วิกฤติเศรษฐกิจปี 2540 มาก็ไม่เคยเห็นมีปีไหนที่คนไทยบอกเศรษฐกิจดีซักปี     มีแต่บอกแย่รึไม่ก็พอไปได้อยู่สองอย่างเท่านั้นแหละ

อย่างไรก็ตามเศรษฐกิจจะดีรึจะแย่ถ้าคุณมีความสามารถจริงก็ไม่ต้องกลัวหรอกครับ",1,,,,,,,,,,,,,,,,,,,,,,,,,
ไม่ปรับตัว,-1,,,,,,,,,,,,,,,,,,,,,,,,,
,undefined,,,,,,,,,,,,,,,,,,,,,,,,,
ประกอบธุรกิจเอง บันไดของตนเองเจ๋งสุด,1,,,,,,,,,,,,,,,,,,,,,,,,,
เศรษฐกิจแบบนี้ จบมาจะมีงานทำไมได้ไม่แปลกเพราะ มีคนตกงานหางานไม่ได้มากมายในกว่า 14.5 ล้านที่ได้แค่หลักร้อยต่อเดือนแค่นั้นเอง,-1,,,,,,,,,,,,,,,,,,,,,,,,,
"ไม่มีหรอกครับ เศรษฐกิจแย่ๆแบบนี้ จบมาก็นอนอยู่กับบ้านเฉยๆดีที่สุดครับ
ปล.หลานผมจบปีที่แล้วได้งาน บ. consumer แห่งหนึ่ง ปัจจุบันเงินเดือน 30k กว่าๆ และกำลังจะเปลี่ยนงานใหม่ที่ได้เงินเดือนเยอะกว่าเดิมเกือบ 40% ทำงานเก่งโปรไฟล์ดี เกรดสูง บริษัทดีๆเค้าก็มีงานให้ทำ ขนาดเศรษฐกิจแย่ๆปีที่แล้วผมก็ยังได้โบนัส 3 เดือนกับเค้านะ
ปล 2 ถ้าหางานทำหรือหารายได้ตอนเศรษฐกิจไม่ดีไม่ได้ ตอนต้มยำกุ้งคนคงตายหมดประเทศไปนานละครับ",1,,,,,,,,,,,,,,,,,,,,,,,,,
ไม่จริงครับ ปี45-47   กับ ปี54 หลังน้ำท่วมครับ-ต้นปี56ครับดี,1,,,,,,,,,,,,,,,,,,,,,,,,,
แก้ไขข้อความเมื่อ 20 กรกฎาคม เวลา 07:48 น.,0,,,,,,,,,,,,,,,,,,,,,,,,,
"ดีแล้วค่ะ. ที่ถามตอนนี้.  ถ้าคุณขยันๆตั้งแต่ตอนนี้. ทำเกรดดีๆ.  เสาร์อาทิตย์ หรือปิดเทอม ไปเรียนภาษา. จีน. ญี่ปุ่น. อังกฤษ
ได้ภาษาที่3 แบบสื่อสารได้.   จะหางานง่ายขึ้นมาก.     เคยได้ยินมาว่า. การทำงาน. เช่นงานเอกสารอาจเรียนรู้และสอนกันได้
แต่ภาษาไม่สามารถสอนได้ใน 1-2 เดือน. และตอนทำงานก็ไม่มีใครมาสอนแน่ๆ

บริษัทที่เจอมาไม่จ้างพนักงานที่จบบัญชีโดยตรง. เพราะมีโปรแกรมลงได้ไม่ยาก แต่จะจ้างเด็กที่จบเอกญี่ปุ่นมา.
เพราะสื่อสารกับเจ้านาย และ พนักงานญี่ปุ่นได้    ช่วงเด็กจบใหม่เยอะๆ. อย่างช่วงนี้หางานยากมากนะ.
เพราะบริษัทมีตัวเลือกเยอะ.   แต่ถ้าจบมามีความสามารถ. มีอะไรโดดเด่นขายได้. ก็จะหางานง่ายขึ้นมาก
แก้ไขข้อความเมื่อ 20 กรกฎาคม เวลา 07:50 น.",1,,,,,,,,,,,,,,,,,,,,,,,,,
"ฝ่ายบุคคลเคยบอกว่า ติดต่อมหาวิทยาลัยขอให้ช่วยประกาศรับสมัครพนักงานเด็กจบใหม่ หรือเด็กที่สนใจฝึกงาน  ปรากฏว่าเงียบ ไม่มีใครมาสมัครหรือติดต่อให้ความสนใจซักคน  ฝากให้อาจารย์ช่วยแจ้ง อาจารย์ก็ไม่มีอะไรส่งมาให้

สรุปคือ  นักศึกษาควรจะกลัวตกงานหรือ บริษัทควรจะกลัวหาพนักงานไม่ได้",1,,,,,,,,,,,,,,,,,,,,,,,,,
"สายวิศวะ จบใหม่ ถ้าไม่เกี่ยงว่าองค์กรต้องสวยหรู หางานไม่ยาก หลายบริษัทชอบพนักงานที่ประสบการณ์0-3ปี เพราะฝึกงานง่ายไฟแรงพนักงานเหล่านี้ต้องการชั่วโมงงานที่สูงขึ้นเพราะอัพเลเวลในการต่อยอดอนาคต ยิ่งเขตนิคมอุตสาหกรรมได้งานแน่นอนแต่ต้องรอหน่อย เพราะบางโรงงานจะให้บริษัทsub-contractหาพนักงานให้ หรือสัญญาจ้างรายปีพอครบปีก็ปรับเป็นพนง.ประจำ

แต่คนที่อายุ 40-50ปี ยุคนี้น่ากังวลกว่า ยิ่งตำแหน่งสูงเงินเดือนสูง โดนปลดกลางอากาศง่าย ผลงานเป้าหมายพลาดเฉียดฉิวบางครั้งโดนทั้งทีม อายุขนาดนี้ไม่ใช่แค่ความสามารถอย่างเดียว คอนเนคชั่น เกมการเมืองทั้งในและนอกองค์กรต้องดีด้วย แบ่งพรรคพวกก็มาก",1,,,,,,,,,,,,,,,,,,,,,,,,,
"อีก 3- 4 ปีข้างหน้า สถานการณ์มันก็คงไม่เหมือนวันนี้นะ

อีกอย่าง ทุกสาขา มีคนจบมาได้งานตรงสาย มีคนจบมาได้งานไม่ตรงสาย และมีคนตกงาน

ดังนั้น ไม่ต้องคิดไกล วันนี้ตั้งใจเรียน ทำคะแนนให้ดี มีกิจกรรมก็เข้าร่วมบ้างพอให้มีใส่ใน port เวลาไปสัมภาษณ์งาน มีโอกาสฝึกงานในบริษัทที่ตรงสาย ก็ไปฝึก

ทำวันนี้ดี อนาคตก็จะดี",1,,,,,,,,,,,,,,,,,,,,,,,,,
จบมายิ่งถ้าสายวิศวะ ลองไปตามนิคมแถว จ.สมุทรปราการ ชลบุรี ระยอง ฉะเชิงเทรา ปราจีนบุรี เขตอุตสาหกรรม เยอะ,1,,,,,,,,,,,,,,,,,,,,,,,,,
งานเฉพาะทางถ้าขยัน ความรู้มีแน่น ภาษาเป๊ะ ไม่ตกงานครับ แต่ถ้าไม่ เป็นแบบเรื่อยๆมาเรียงๆก็เสี่ยงหลายเท่าตัว,1,,,,,,,,,,,,,,,,,,,,,,,,,
ไม่ตกหรอกค่ะ บริษัทจีนรับพนง.เพียบเลย ทั้งวิศวะ จป.เทคนิค(ไม่ต้องมีความรู้ภาษาจีนด้วย เพราะใช้ล่าม),1,,,,,,,,,,,,,,,,,,,,,,,,,
